id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
540,Resort_Hotel,51,2,5,2,BB,GBR,Direct,Direct,0,0,0,G,G,0,No_Deposit,250,NULL,0,Transient,160,none,1,2017-05-05
541,Resort_Hotel,111,1,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,314,NULL,0,Transient,61.2,none,0,2017-05-08
542,Resort_Hotel,116,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,314,NULL,0,Transient,74,none,0,2017-05-05
543,Resort_Hotel,199,2,5,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,40,NULL,0,Contract,42.95,none,0,2017-05-05
544,Resort_Hotel,7,0,3,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,240,NULL,0,Transient,92,parking,1,2017-05-09
545,Resort_Hotel,7,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,146,NULL,0,Transient,46,parking,0,2017-05-10
546,Resort_Hotel,0,0,1,2,BB,PRT,Direct,Direct,0,0,0,A,C,0,No_Deposit,250,NULL,0,Transient,80,none,0,2017-05-11
547,Resort_Hotel,0,0,1,1,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,75.4,parking,0,2017-05-11
548,Resort_Hotel,172,2,5,2,HB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,130,none,3,2017-05-05
549,Resort_Hotel,172,2,5,2,HB,FRA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,137,parking,3,2017-05-05
550,Resort_Hotel,0,0,1,2,BB,ESP,Direct,Direct,0,0,0,A,C,0,No_Deposit,NULL,NULL,0,Transient,87,parking,0,2017-05-11
551,Resort_Hotel,101,0,3,2,BB,ITA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,102,none,1,2017-05-09
552,Resort_Hotel,11,0,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient,55,parking,0,2017-05-10
553,Resort_Hotel,314,2,3,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,241,NULL,0,Transient,41.58,none,1,2017-05-07
554,Resort_Hotel,15,0,3,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,240,NULL,0,Transient,97,parking,1,2017-05-09
555,Resort_Hotel,245,0,3,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,177,NULL,0,Transient,43.2,none,1,2017-05-09
556,Resort_Hotel,86,0,2,2,BB,CN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,241,NULL,0,Transient,65.45,none,1,2017-05-10
557,Resort_Hotel,88,2,5,2,HB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,40,NULL,0,Contract,84.28,none,0,2017-05-05
558,Resort_Hotel,8,0,3,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,240,NULL,0,Transient,85,none,0,2017-05-09
559,Resort_Hotel,26,1,3,1,HB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,96,none,1,2017-05-08
560,Resort_Hotel,5,0,1,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,85,none,1,2017-05-11
561,Resort_Hotel,2,0,1,2,BB,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,85,none,2,2017-05-11
562,Resort_Hotel,33,1,3,2,BB,CN,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,240,NULL,0,Transient,176,parking,0,2017-05-08
563,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,1,2017-05-09
564,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,91,none,0,2017-05-09
565,Resort_Hotel,257,0,4,2,HB,LBN,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,91,none,0,2017-05-09
566,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
567,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
568,Resort_Hotel,302,0,4,1,HB,GBR,Groups,Direct,0,0,0,A,A,2,No_Deposit,NULL,NULL,0,Transient-Party,57.5,none,0,2017-05-09
569,Resort_Hotel,302,0,4,1,HB,GBR,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,57.5,none,0,2017-05-09
570,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,102.5,none,0,2017-05-09
571,Resort_Hotel,302,0,4,1,HB,ESP,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,0,none,0,2017-05-09
572,Resort_Hotel,32,0,4,1,HB,IRL,Groups,Direct,0,0,0,E,E,1,No_Deposit,NULL,NULL,0,Transient-Party,77.5,none,0,2017-05-09
573,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,F,1,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
574,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
575,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,103,none,0,2017-05-09
576,Resort_Hotel,231,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,F,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,1,2017-05-09
577,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
578,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,93,none,0,2017-05-09
579,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
580,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,F,0,No_Deposit,NULL,NULL,0,Transient-Party,103,none,0,2017-05-09
581,Resort_Hotel,231,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,F,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
582,Resort_Hotel,257,0,4,1,HB,GBR,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,67.5,none,0,2017-05-09
583,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
584,Resort_Hotel,231,0,4,1,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,79.5,none,0,2017-05-09
585,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
586,Resort_Hotel,84,2,5,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,40,NULL,0,Contract,52.85,none,0,2017-05-06
587,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
588,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
589,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
590,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
591,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient-Party,91,none,0,2017-05-09
592,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient-Party,101,none,0,2017-05-09
593,Resort_Hotel,302,0,4,2,HB,GBR,Groups,Direct,0,0,0,A,A,1,No_Deposit,NULL,NULL,0,Transient-Party,81,none,0,2017-05-09
594,Resort_Hotel,0,0,1,2,BB,PRT,Direct,Direct,0,0,0,C,C,0,No_Deposit,250,NULL,0,Transient,95,none,0,2017-05-12
595,Resort_Hotel,257,0,4,2,HB,GBR,Groups,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient,109.5,parking,0,2017-05-09
596,Resort_Hotel,0,0,1,2,BB,PRT,Direct,Direct,0,0,0,C,C,0,No_Deposit,NULL,NULL,0,Transient,107,parking,0,2017-05-12
597,Resort_Hotel,2,0,1,2,BB,PRT,Direct,Direct,0,0,0,A,D,0,No_Deposit,250,NULL,0,Transient,76,none,0,2017-05-12
598,Resort_Hotel,0,0,1,2,BB,PRT,Direct,Direct,1,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient,110,none,0,2017-05-13
599,Resort_Hotel,29,2,7,2,BB,CN,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,241,NULL,0,Transient,109.96,none,1,2017-05-04
600,Resort_Hotel,0,0,1,2,BB,GBR,Direct,Direct,0,0,0,D,D,0,No_Deposit,NULL,NULL,0,Transient,95,none,0,2017-05-12
601,Resort_Hotel,1,1,1,2,BB,GBR,Direct,Direct,0,0,0,E,E,0,No_Deposit,NULL,NULL,0,Transient,145,none,0,2017-05-13
602,Resort_Hotel,27,0,3,2,BB,IRL,Direct,Direct,0,0,0,A,A,1,No_Deposit,250,NULL,0,Transient,94,none,1,2017-05-10
603,Resort_Hotel,4,0,1,2,BB,ROU,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,240,NULL,0,Transient-Party,85,none,1,2017-05-12
604,Resort_Hotel,118,2,5,1,BB,DEU,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,240,NULL,0,Transient,101.71,none,1,2017-05-06
605,Resort_Hotel,4,0,1,2,BB,ROU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient-Party,92,parking,1,2017-05-12
606,Resort_Hotel,0,0,1,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,241,NULL,0,Transient,68,none,1,2017-05-12
607,Resort_Hotel,0,0,1,2,BB,POL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,74.5,parking,1,2017-05-12
608,Resort_Hotel,83,1,4,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,241,NULL,0,Transient,62.18,none,1,2017-05-08
609,Resort_Hotel,48,0,2,2,HB,FRA,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,240,NULL,0,Transient,147,none,2,2017-05-11
610,Resort_Hotel,82,0,2,2,BB,NGA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,102,none,2,2017-05-12
611,Resort_Hotel,93,2,5,2,HB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,1,No_Deposit,40,NULL,0,Contract,82.86,none,0,2017-05-07
612,Resort_Hotel,256,2,5,2,HB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,243,NULL,0,Contract,70.95,none,0,2017-05-07
613,Resort_Hotel,93,2,5,2,HB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,40,NULL,0,Contract,82.86,none,0,2017-05-07
614,Resort_Hotel,296,2,8,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,C,1,No_Deposit,243,NULL,0,Contract,51.18,none,2,2017-05-04
615,Resort_Hotel,296,2,8,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,C,2,No_Deposit,243,NULL,0,Contract,40.95,none,2,2017-05-04
616,Resort_Hotel,101,2,5,2,HB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,40,NULL,0,Contract,72.66,none,0,2017-05-07
617,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,2,2017-05-11
618,Resort_Hotel,266,0,2,2,HB,DEU,Online_TA,TA/TO,0,0,0,E,G,0,No_Deposit,240,NULL,0,Transient,118.8,parking,1,2017-05-12
619,Resort_Hotel,42,0,2,2,BB,POL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,111,parking,1,2017-05-12
620,Resort_Hotel,42,0,2,2,BB,USA,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,106,none,1,2017-05-12
621,Resort_Hotel,102,2,5,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,101.71,none,1,2017-05-07
622,Resort_Hotel,35,0,2,2,BB,BRA,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,241,NULL,0,Transient,128.44,none,1,2017-05-12
623,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,0,2017-05-11
624,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,2,2017-05-11
625,Resort_Hotel,35,0,2,2,BB,BRA,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,241,NULL,0,Transient,98.04,parking,2,2017-05-12
626,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,0,2017-05-11
627,Resort_Hotel,35,0,2,2,BB,PRT,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,241,NULL,0,Transient,98.04,parking,2,2017-05-12
628,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,2,2017-05-11
629,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,2,2017-05-11
630,Resort_Hotel,116,0,3,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient-Party,100,none,2,2017-05-11
631,Resort_Hotel,15,2,6,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,97.13,parking,0,2017-05-06
632,Resort_Hotel,0,0,3,2,BB,BEL,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,91.67,none,0,2017-05-11
633,Resort_Hotel,228,2,7,2,BB,GBR,Online_TA,TA/TO,0,0,0,E,E,0,No_Deposit,240,NULL,0,Transient,81,none,2,2017-05-05
634,Resort_Hotel,0,0,1,2,BB,PRT,Direct,Direct,0,0,0,F,F,0,No_Deposit,250,NULL,0,Transient,105,none,0,2017-05-13
635,Resort_Hotel,116,2,5,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,C,0,No_Deposit,479,NULL,0,Transient,69.95,none,0,2017-05-07
636,Resort_Hotel,90,0,5,2,BB,SRB,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,240,NULL,0,Transient-Party,94,parking,1,2017-05-09
637,Resort_Hotel,7,0,1,2,BB,BRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,120,none,1,2017-05-13
638,Resort_Hotel,90,0,5,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,C,0,No_Deposit,240,NULL,0,Transient-Party,85,none,1,2017-05-09
639,Resort_Hotel,82,2,5,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,40,NULL,0,Contract,52.85,none,0,2017-05-07
640,Resort_Hotel,6,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient,76,none,0,2017-05-12
641,Resort_Hotel,96,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,314,NULL,0,Transient,61.2,none,0,2017-05-07
642,Resort_Hotel,7,2,5,2,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,240,NULL,0,Transient,86.43,none,1,2017-05-14
643,Resort_Hotel,113,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,241,NULL,0,Transient,73.15,none,2,2017-05-08
644,Resort_Hotel,193,4,10,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,243,NULL,0,Contract,42.95,none,1,2017-05-01
645,Resort_Hotel,193,4,10,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,243,NULL,0,Contract,42.95,none,2,2017-05-01
646,Resort_Hotel,8,1,2,2,BB,RUS,Direct,Direct,0,0,0,D,D,0,No_Deposit,250,NULL,0,Transient,123.67,parking,2,2017-05-12
647,Resort_Hotel,217,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,58,none,1,2017-05-12
648,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,102,none,0,2017-05-08
649,Resort_Hotel,217,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,58,none,1,2017-05-12
650,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,102,none,0,2017-05-08
651,Resort_Hotel,218,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,82,parking,1,2017-05-08
652,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
653,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,101.43,none,0,2017-05-08
654,Resort_Hotel,273,4,10,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,40,NULL,0,Transient,64.1,none,0,2017-05-01
655,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,D,D,1,No_Deposit,434,NULL,0,Transient-Party,90,none,0,2017-05-08
656,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,102,none,0,2017-05-08
657,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,4,No_Deposit,434,NULL,0,Transient-Party,80,none,1,2017-05-08
658,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
659,Resort_Hotel,36,2,5,2,BB,IRL,Direct,Direct,0,0,0,F,F,0,No_Deposit,250,NULL,0,Transient,134,none,0,2017-05-08
660,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,D,D,0,No_Deposit,434,NULL,0,Transient-Party,90,none,0,2017-05-08
661,Resort_Hotel,217,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,434,NULL,61,Transient-Party,81.43,none,0,2017-05-08
662,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,D,D,1,No_Deposit,434,NULL,0,Transient-Party,90,none,0,2017-05-08
663,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,434,NULL,0,Transient-Party,80,none,1,2017-05-08
664,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,100,none,0,2017-05-08
665,Resort_Hotel,94,1,2,2,HB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,132,none,1,2017-05-12
666,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,D,D,0,No_Deposit,434,NULL,0,Transient-Party,92,none,0,2017-05-08
667,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,3,No_Deposit,434,NULL,0,Transient-Party,81.71,none,1,2017-05-08
668,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
669,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
670,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,102,none,0,2017-05-08
671,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
672,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,4,No_Deposit,434,NULL,0,Transient-Party,80,none,0,2017-05-08
673,Resort_Hotel,156,2,5,1,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,61.43,none,0,2017-05-08
674,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,60,none,0,2017-05-08
675,Resort_Hotel,156,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient-Party,62,none,0,2017-05-08
676,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,A,A,3,No_Deposit,434,NULL,0,Transient-Party,80,none,1,2017-05-08
677,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient-Party,102,none,0,2017-05-08
678,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,D,D,1,No_Deposit,434,NULL,0,Transient-Party,92,none,0,2017-05-08
679,Resort_Hotel,30,1,1,2,HB,ESP,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,136,none,2,2017-05-13
680,Resort_Hotel,51,1,3,2,BB,IRL,Direct,Direct,0,0,0,H,H,0,No_Deposit,250,NULL,0,Transient,170,none,2,2017-05-11
681,Resort_Hotel,156,2,5,2,HB,IRL,Groups,TA/TO,0,0,0,E,E,0,No_Deposit,434,NULL,0,Transient,102,none,1,2017-05-08
682,Resort_Hotel,13,1,0,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,6,NULL,0,Transient,48,none,0,2017-05-14
683,Resort_Hotel,45,3,7,2,BB,IRL,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,101.8,none,0,2017-05-05
684,Resort_Hotel,10,1,4,2,BB,DEU,Direct,Direct,0,0,0,A,A,0,No_Deposit,250,NULL,0,Transient,94,parking,0,2017-05-10
685,Resort_Hotel,25,1,0,1,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,105,none,1,2017-05-14
686,Resort_Hotel,26,2,5,1,HB,IRL,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,434,NULL,0,Transient,62,none,0,2017-05-08
687,Resort_Hotel,242,4,10,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,E,E,0,No_Deposit,75,NULL,0,Transient,84.15,none,1,2017-05-01
688,Resort_Hotel,0,1,0,2,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,75,none,2,2017-05-14
689,Resort_Hotel,2,1,1,2,BB,ESP,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,468,NULL,0,Transient,84.05,none,0,2017-05-13
690,Resort_Hotel,63,1,2,2,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,240,NULL,0,Transient,100,none,1,2017-05-15
691,Resort_Hotel,313,2,5,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,241,NULL,0,Transient,51.97,none,1,2017-05-09
692,Resort_Hotel,16,2,1,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,241,NULL,0,Transient,72.8,none,1,2017-05-13
693,Resort_Hotel,319,2,2,2,BB,USA,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,240,NULL,0,Transient,55.5,none,3,2017-05-12
694,Resort_Hotel,6,1,0,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,C,1,No_Deposit,240,NULL,0,Transient-Party,60,none,1,2017-05-15
695,Resort_Hotel,110,2,5,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,40,NULL,0,Contract,40.95,none,0,2017-05-09
696,Resort_Hotel,17,1,0,1,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No_Deposit,NULL,113,0,Transient,45,none,0,2017-05-15
697,Resort_Hotel,2,1,0,2,BB,NLD,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,240,NULL,0,Transient,82,parking,2,2017-05-15
698,Resort_Hotel,0,1,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,47,none,0,2017-05-15
699,Resort_Hotel,0,1,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,60,none,0,2017-05-15
700,Resort_Hotel,90,4,10,2,BB,GBR,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,40,NULL,0,Contract,52.85,none,0,2017-05-02
701,Resort_Hotel,2,2,1,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,240,NULL,0,Transient,95.33,parking,1,2017-05-13
702,Resort_Hotel,3,1,0,1,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,358,0,Transient,52,none,0,2017-05-15
703,Resort_Hotel,3,1,0,1,BB,POL,Offline_TA/TO,TA/TO,0,0,0,E,F,0,No_Deposit,315,NULL,0,Transient,0,parking,1,2017-05-15
704,Resort_Hotel,12,2,2,2,BB,GBR,Direct,Direct,0,0,0,D,D,0,No_Deposit,250,NULL,0,Transient,105.25,none,0,2017-05-12
